"GEO_ID","B25064_001E","B25064_001M","NAME"
"1400000US06037553801","1061","79","Census Tract 5538.01, Los Angeles County, California"
"1400000US06037553802","1032","61","Census Tract 5538.02, Los Angeles County, California"
"1400000US06037553901","1006","88","Census Tract 5539.01, Los Angeles County, California"
"1400000US06037553902","1101","51","Census Tract 5539.02, Los Angeles County, California"
"1400000US06037554001","1206","256","Census Tract 5540.01, Los Angeles County, California"
"1400000US06037554002","1068","58","Census Tract 5540.02, Los Angeles County, California"
"1400000US06037554101","954","48","Census Tract 5541.01, Los Angeles County, California"
"1400000US06037554103","1151","245","Census Tract 5541.03, Los Angeles County, California"
"1400000US06037554104","1267","89","Census Tract 5541.04, Los Angeles County, California"
"1400000US06037554105","1053","55","Census Tract 5541.05, Los Angeles County, California"
"1400000US06037554201","1192","123","Census Tract 5542.01, Los Angeles County, California"
"1400000US06037554203","1003","105","Census Tract 5542.03, Los Angeles County, California"
"1400000US06037554204","952","99","Census Tract 5542.04, Los Angeles County, California"
"1400000US06037554301","1204","100","Census Tract 5543.01, Los Angeles County, California"
"1400000US06037554302","961","54","Census Tract 5543.02, Los Angeles County, California"
"1400000US06037554403","1063","96","Census Tract 5544.03, Los Angeles County, California"
"1400000US06037554404","1226","118","Census Tract 5544.04, Los Angeles County, California"
"1400000US06037554405","935","42","Census Tract 5544.05, Los Angeles County, California"
"1400000US06037554406","1283","117","Census Tract 5544.06, Los Angeles County, California"
"1400000US06037554511","1721","222","Census Tract 5545.11, Los Angeles County, California"
"1400000US06037554512","888","541","Census Tract 5545.12, Los Angeles County, California"
"1400000US06037554513","2,000+","***","Census Tract 5545.13, Los Angeles County, California"
"1400000US06037554514","1845","163","Census Tract 5545.14, Los Angeles County, California"
"1400000US06037554515","1920","242","Census Tract 5545.15, Los Angeles County, California"
"1400000US06037554516","2,000+","***","Census Tract 5545.16, Los Angeles County, California"
"1400000US06037554517","1848","406","Census Tract 5545.17, Los Angeles County, California"
"1400000US06037554518","2,000+","***","Census Tract 5545.18, Los Angeles County, California"
"1400000US06037554519","2,000+","***","Census Tract 5545.19, Los Angeles County, California"
"1400000US06037554521","1454","444","Census Tract 5545.21, Los Angeles County, California"
"1400000US06037554522","2,000+","***","Census Tract 5545.22, Los Angeles County, California"
"1400000US06037554600","1430","203","Census Tract 5546, Los Angeles County, California"
"1400000US06037554700","1359","49","Census Tract 5547, Los Angeles County, California"
"1400000US06037554801","1328","296","Census Tract 5548.01, Los Angeles County, California"
"1400000US06037554802","1184","60","Census Tract 5548.02, Los Angeles County, California"
"1400000US06037554900","1280","75","Census Tract 5549, Los Angeles County, California"
"1400000US06037555001","1295","420","Census Tract 5550.01, Los Angeles County, California"
"1400000US06037555002","1252","95","Census Tract 5550.02, Los Angeles County, California"
"1400000US06037555102","1205","71","Census Tract 5551.02, Los Angeles County, California"
"1400000US06037555103","1486","122","Census Tract 5551.03, Los Angeles County, California"
"1400000US06037555104","1454","174","Census Tract 5551.04, Los Angeles County, California"
"1400000US06037555202","1580","425","Census Tract 5552.02, Los Angeles County, California"
"1400000US06037555211","945","199","Census Tract 5552.11, Los Angeles County, California"
"1400000US06037555212","1137","113","Census Tract 5552.12, Los Angeles County, California"
"1400000US06037570001","1107","88","Census Tract 5700.01, Los Angeles County, California"
"1400000US06037570002","1128","309","Census Tract 5700.02, Los Angeles County, California"
"1400000US06037570003","1331","353","Census Tract 5700.03, Los Angeles County, California"
"1400000US06037570100","1398","80","Census Tract 5701, Los Angeles County, California"
"1400000US06037570202","1222","445","Census Tract 5702.02, Los Angeles County, California"
"1400000US06037570203","1031","121","Census Tract 5702.03, Los Angeles County, California"
"1400000US06037570204","993","112","Census Tract 5702.04, Los Angeles County, California"
"1400000US06037570301","954","57","Census Tract 5703.01, Los Angeles County, California"
"1400000US06037570303","1068","68","Census Tract 5703.03, Los Angeles County, California"
"1400000US06037570304","968","39","Census Tract 5703.04, Los Angeles County, California"
"1400000US06037570402","913","238","Census Tract 5704.02, Los Angeles County, California"
"1400000US06037570403","929","43","Census Tract 5704.03, Los Angeles County, California"
"1400000US06037570404","974","35","Census Tract 5704.04, Los Angeles County, California"
"1400000US06037570501","1092","296","Census Tract 5705.01, Los Angeles County, California"
"1400000US06037570502","1094","75","Census Tract 5705.02, Los Angeles County, California"
"1400000US06037570601","1064","145","Census Tract 5706.01, Los Angeles County, California"
"1400000US06037570602","1018","87","Census Tract 5706.02, Los Angeles County, California"
"1400000US06037570603","1054","63","Census Tract 5706.03, Los Angeles County, California"
"1400000US06037570701","1351","65","Census Tract 5707.01, Los Angeles County, California"
"1400000US06037570702","965","121","Census Tract 5707.02, Los Angeles County, California"
"1400000US06037570800","1541","249","Census Tract 5708, Los Angeles County, California"
"1400000US06037570901","1757","171","Census Tract 5709.01, Los Angeles County, California"
"1400000US06037570902","1550","510","Census Tract 5709.02, Los Angeles County, California"
"1400000US06037571000","1752","118","Census Tract 5710, Los Angeles County, California"
"1400000US06037571101","1466","228","Census Tract 5711.01, Los Angeles County, California"
"1400000US06037571102","1857","165","Census Tract 5711.02, Los Angeles County, California"
"1400000US06037571200","1069","87","Census Tract 5712, Los Angeles County, California"
"1400000US06037571300","1834","124","Census Tract 5713, Los Angeles County, California"
"1400000US06037571400","1049","96","Census Tract 5714, Los Angeles County, California"
"1400000US06037571502","1071","79","Census Tract 5715.02, Los Angeles County, California"
"1400000US06037571503","1073","132","Census Tract 5715.03, Los Angeles County, California"
"1400000US06037571504","899","131","Census Tract 5715.04, Los Angeles County, California"
"1400000US06037571600","402","66","Census Tract 5716, Los Angeles County, California"
"1400000US06037571701","917","79","Census Tract 5717.01, Los Angeles County, California"
"1400000US06037571703","896","173","Census Tract 5717.03, Los Angeles County, California"
"1400000US06037571704","997","84","Census Tract 5717.04, Los Angeles County, California"
"1400000US06037571800","1200","161","Census Tract 5718, Los Angeles County, California"
"1400000US06037571900","1113","53","Census Tract 5719, Los Angeles County, California"
"1400000US06037572001","1233","167","Census Tract 5720.01, Los Angeles County, California"
"1400000US06037572002","1202","72","Census Tract 5720.02, Los Angeles County, California"
"1400000US06037572100","1196","995","Census Tract 5721, Los Angeles County, California"
"1400000US06037572201","615","607","Census Tract 5722.01, Los Angeles County, California"
"1400000US06037572202","949","81","Census Tract 5722.02, Los Angeles County, California"
"1400000US06037572301","914","88","Census Tract 5723.01, Los Angeles County, California"
"1400000US06037572302","1029","107","Census Tract 5723.02, Los Angeles County, California"
"1400000US06037572400","1427","258","Census Tract 5724, Los Angeles County, California"
"1400000US06037572500","449","54","Census Tract 5725, Los Angeles County, California"
"1400000US06037572600","1096","104","Census Tract 5726, Los Angeles County, California"
"1400000US06037572700","873","231","Census Tract 5727, Los Angeles County, California"
"1400000US06037572800","541","50","Census Tract 5728, Los Angeles County, California"
"1400000US06037572900","993","64","Census Tract 5729, Los Angeles County, California"
"1400000US06037573002","943","34","Census Tract 5730.02, Los Angeles County, California"
"1400000US06037573003","980","52","Census Tract 5730.03, Los Angeles County, California"
"1400000US06037573004","957","59","Census Tract 5730.04, Los Angeles County, California"
"1400000US06037573100","989","77","Census Tract 5731, Los Angeles County, California"
"1400000US06037573201","999","76","Census Tract 5732.01, Los Angeles County, California"
"1400000US06037573202","885","78","Census Tract 5732.02, Los Angeles County, California"
"1400000US06037573300","1042","77","Census Tract 5733, Los Angeles County, California"
"1400000US06037573401","994","229","Census Tract 5734.01, Los Angeles County, California"
"1400000US06037573402","1010","100","Census Tract 5734.02, Los Angeles County, California"
"1400000US06037573403","1696","124","Census Tract 5734.03, Los Angeles County, California"
"1400000US06037573601","1950","269","Census Tract 5736.01, Los Angeles County, California"
"1400000US06037573700","2,000+","***","Census Tract 5737, Los Angeles County, California"
"1400000US06037573800","1867","269","Census Tract 5738, Los Angeles County, California"
"1400000US06037573902","1086","158","Census Tract 5739.02, Los Angeles County, California"
"1400000US06037574000","1563","558","Census Tract 5740, Los Angeles County, California"
"1400000US06037574100","1304","474","Census Tract 5741, Los Angeles County, California"
"1400000US06037574201","1581","420","Census Tract 5742.01, Los Angeles County, California"
"1400000US06037574202","1322","124","Census Tract 5742.02, Los Angeles County, California"
"1400000US06037574300","1145","164","Census Tract 5743, Los Angeles County, California"
"1400000US06037574400","1965","255","Census Tract 5744, Los Angeles County, California"
"1400000US06037574500","1683","371","Census Tract 5745, Los Angeles County, California"
"1400000US06037574601","-","**","Census Tract 5746.01, Los Angeles County, California"
"1400000US06037574602","1770","316","Census Tract 5746.02, Los Angeles County, California"
"1400000US06037574700","-","**","Census Tract 5747, Los Angeles County, California"
"1400000US06037574800","991","77","Census Tract 5748, Los Angeles County, California"
"1400000US06037574901","1654","184","Census Tract 5749.01, Los Angeles County, California"
"1400000US06037574902","1446","51","Census Tract 5749.02, Los Angeles County, California"
"1400000US06037575001","1482","105","Census Tract 5750.01, Los Angeles County, California"
"1400000US06037575002","1436","73","Census Tract 5750.02, Los Angeles County, California"
"1400000US06037575101","989","65","Census Tract 5751.01, Los Angeles County, California"
"1400000US06037575102","893","72","Census Tract 5751.02, Los Angeles County, California"
"1400000US06037575103","1058","61","Census Tract 5751.03, Los Angeles County, California"
"1400000US06037575201","960","67","Census Tract 5752.01, Los Angeles County, California"
"1400000US06037575202","981","74","Census Tract 5752.02, Los Angeles County, California"
"1400000US06037575300","858","76","Census Tract 5753, Los Angeles County, California"
"1400000US06037575401","853","28","Census Tract 5754.01, Los Angeles County, California"
"1400000US06037575402","839","137","Census Tract 5754.02, Los Angeles County, California"
"1400000US06037575500","-","**","Census Tract 5755, Los Angeles County, California"
"1400000US06037575801","871","54","Census Tract 5758.01, Los Angeles County, California"
"1400000US06037575802","872","42","Census Tract 5758.02, Los Angeles County, California"
"1400000US06037575803","698","98","Census Tract 5758.03, Los Angeles County, California"
"1400000US06037575901","969","88","Census Tract 5759.01, Los Angeles County, California"
"1400000US06037575902","787","38","Census Tract 5759.02, Los Angeles County, California"
"1400000US06037576001","1326","200","Census Tract 5760.01, Los Angeles County, California"
"1400000US06037576200","909","48","Census Tract 5762, Los Angeles County, California"
"1400000US06037576301","962","74","Census Tract 5763.01, Los Angeles County, California"
"1400000US06037576302","874","108","Census Tract 5763.02, Los Angeles County, California"
"1400000US06037576401","879","46","Census Tract 5764.01, Los Angeles County, California"
"1400000US06037576402","922","66","Census Tract 5764.02, Los Angeles County, California"
"1400000US06037576403","973","108","Census Tract 5764.03, Los Angeles County, California"
"1400000US06037576501","881","37","Census Tract 5765.01, Los Angeles County, California"
"1400000US06037576502","981","62","Census Tract 5765.02, Los Angeles County, California"
"1400000US06037576503","927","59","Census Tract 5765.03, Los Angeles County, California"
"1400000US06037576601","973","79","Census Tract 5766.01, Los Angeles County, California"
"1400000US06037576602","1231","126","Census Tract 5766.02, Los Angeles County, California"
"1400000US06037576700","1206","119","Census Tract 5767, Los Angeles County, California"
"1400000US06037576801","1051","80","Census Tract 5768.01, Los Angeles County, California"
"1400000US06037576802","1161","43","Census Tract 5768.02, Los Angeles County, California"
"1400000US06037576901","971","54","Census Tract 5769.01, Los Angeles County, California"
"1400000US06037576903","1003","94","Census Tract 5769.03, Los Angeles County, California"
"1400000US06037576904","905","139","Census Tract 5769.04, Los Angeles County, California"
"1400000US06037577000","1175","49","Census Tract 5770, Los Angeles County, California"
"1400000US06037577100","1023","78","Census Tract 5771, Los Angeles County, California"
"1400000US06037577200","1223","74","Census Tract 5772, Los Angeles County, California"
"1400000US06037577300","1129","98","Census Tract 5773, Los Angeles County, California"
"1400000US06037577400","1214","68","Census Tract 5774, Los Angeles County, California"
"1400000US06037577501","1368","117","Census Tract 5775.01, Los Angeles County, California"
"1400000US06037577504","1231","129","Census Tract 5775.04, Los Angeles County, California"
"1400000US06037577602","1397","211","Census Tract 5776.02, Los Angeles County, California"
"1400000US06037577603","1418","166","Census Tract 5776.03, Los Angeles County, California"
"1400000US06037577604","1792","263","Census Tract 5776.04, Los Angeles County, California"
"1400000US06037599000","994","122","Census Tract 5990, Los Angeles County, California"
"1400000US06037599100","932","536","Census Tract 5991, Los Angeles County, California"
"1400000US06037600100","913","90","Census Tract 6001, Los Angeles County, California"
"1400000US06037600201","855","78","Census Tract 6002.01, Los Angeles County, California"
"1400000US06037600202","902","52","Census Tract 6002.02, Los Angeles County, California"
"1400000US06037600302","1084","211","Census Tract 6003.02, Los Angeles County, California"
"1400000US06037600303","836","145","Census Tract 6003.03, Los Angeles County, California"
"1400000US06037600304","901","117","Census Tract 6003.04, Los Angeles County, California"
"1400000US06037600400","1064","215","Census Tract 6004, Los Angeles County, California"
"1400000US06037600501","970","134","Census Tract 6005.01, Los Angeles County, California"
"1400000US06037600502","998","377","Census Tract 6005.02, Los Angeles County, California"
"1400000US06037600601","998","139","Census Tract 6006.01, Los Angeles County, California"
"1400000US06037600602","968","47","Census Tract 6006.02, Los Angeles County, California"
"1400000US06037600702","1299","106","Census Tract 6007.02, Los Angeles County, California"
"1400000US06037600703","-","**","Census Tract 6007.03, Los Angeles County, California"
"1400000US06037600704","1137","67","Census Tract 6007.04, Los Angeles County, California"
"1400000US06037600801","1075","380","Census Tract 6008.01, Los Angeles County, California"
"1400000US06037600802","928","115","Census Tract 6008.02, Los Angeles County, California"
"1400000US06037600902","939","48","Census Tract 6009.02, Los Angeles County, California"
"1400000US06037600911","1107","72","Census Tract 6009.11, Los Angeles County, California"
"1400000US06037600912","954","87","Census Tract 6009.12, Los Angeles County, California"
"1400000US06037601001","915","79","Census Tract 6010.01, Los Angeles County, California"
"1400000US06037601002","972","62","Census Tract 6010.02, Los Angeles County, California"
"1400000US06037601100","965","36","Census Tract 6011, Los Angeles County, California"
"1400000US06037601202","889","46","Census Tract 6012.02, Los Angeles County, California"
"1400000US06037601211","1055","51","Census Tract 6012.11, Los Angeles County, California"
"1400000US06037601212","935","46","Census Tract 6012.12, Los Angeles County, California"
"1400000US06037601301","1301","103","Census Tract 6013.01, Los Angeles County, California"
"1400000US06037601302","1090","65","Census Tract 6013.02, Los Angeles County, California"
"1400000US06037601303","1001","61","Census Tract 6013.03, Los Angeles County, California"
"1400000US06037601401","988","47","Census Tract 6014.01, Los Angeles County, California"
"1400000US06037601402","896","75","Census Tract 6014.02, Los Angeles County, California"
"1400000US06037601501","819","50","Census Tract 6015.01, Los Angeles County, California"
"1400000US06037601502","966","105","Census Tract 6015.02, Los Angeles County, California"
"1400000US06037601600","953","135","Census Tract 6016, Los Angeles County, California"
"1400000US06037601700","926","56","Census Tract 6017, Los Angeles County, California"
"1400000US06037601801","991","120","Census Tract 6018.01, Los Angeles County, California"
"1400000US06037601802","949","56","Census Tract 6018.02, Los Angeles County, California"
"1400000US06037601900","1026","95","Census Tract 6019, Los Angeles County, California"
"1400000US06037602002","1088","330","Census Tract 6020.02, Los Angeles County, California"
"1400000US06037602003","1023","77","Census Tract 6020.03, Los Angeles County, California"
"1400000US06037602004","1059","106","Census Tract 6020.04, Los Angeles County, California"
"1400000US06037602103","984","64","Census Tract 6021.03, Los Angeles County, California"
"1400000US06037602104","983","49","Census Tract 6021.04, Los Angeles County, California"
"1400000US06037602105","1080","92","Census Tract 6021.05, Los Angeles County, California"
"1400000US06037602106","934","39","Census Tract 6021.06, Los Angeles County, California"
"1400000US06037602200","1099","85","Census Tract 6022, Los Angeles County, California"
"1400000US06037602301","1225","186","Census Tract 6023.01, Los Angeles County, California"
"1400000US06037602302","1654","490","Census Tract 6023.02, Los Angeles County, California"
"1400000US06037602402","984","59","Census Tract 6024.02, Los Angeles County, California"
"1400000US06037602403","991","81","Census Tract 6024.03, Los Angeles County, California"
"1400000US06037602404","1036","74","Census Tract 6024.04, Los Angeles County, California"
"1400000US06037602504","964","20","Census Tract 6025.04, Los Angeles County, California"
"1400000US06037602505","937","31","Census Tract 6025.05, Los Angeles County, California"
"1400000US06037602506","980","36","Census Tract 6025.06, Los Angeles County, California"
"1400000US06037602507","894","31","Census Tract 6025.07, Los Angeles County, California"
"1400000US06037602508","899","35","Census Tract 6025.08, Los Angeles County, California"
"1400000US06037602509","1156","172","Census Tract 6025.09, Los Angeles County, California"
"1400000US06037602600","1032","79","Census Tract 6026, Los Angeles County, California"
"1400000US06037602700","1250","325","Census Tract 6027, Los Angeles County, California"
"1400000US06037602801","865","74","Census Tract 6028.01, Los Angeles County, California"
"1400000US06037602802","1017","210","Census Tract 6028.02, Los Angeles County, California"
"1400000US06037602900","786","83","Census Tract 6029, Los Angeles County, California"
"1400000US06037603001","878","41","Census Tract 6030.01, Los Angeles County, California"
"1400000US06037603004","999","73","Census Tract 6030.04, Los Angeles County, California"
"1400000US06037603005","1029","83","Census Tract 6030.05, Los Angeles County, California"
"1400000US06037603006","859","116","Census Tract 6030.06, Los Angeles County, California"
"1400000US06037603101","1112","48","Census Tract 6031.01, Los Angeles County, California"
"1400000US06037603102","1008","139","Census Tract 6031.02, Los Angeles County, California"
"1400000US06037603200","1096","105","Census Tract 6032, Los Angeles County, California"
"1400000US06037603301","985","61","Census Tract 6033.01, Los Angeles County, California"
"1400000US06037603302","1071","67","Census Tract 6033.02, Los Angeles County, California"
"1400000US06037603400","1010","96","Census Tract 6034, Los Angeles County, California"
"1400000US06037603500","899","103","Census Tract 6035, Los Angeles County, California"
"1400000US06037603600","1510","413","Census Tract 6036, Los Angeles County, California"
"1400000US06037603702","1563","559","Census Tract 6037.02, Los Angeles County, California"
"1400000US06037603703","1517","378","Census Tract 6037.03, Los Angeles County, California"
"1400000US06037603704","1002","83","Census Tract 6037.04, Los Angeles County, California"
"1400000US06037603801","1165","66","Census Tract 6038.01, Los Angeles County, California"
"1400000US06037603802","1318","225","Census Tract 6038.02, Los Angeles County, California"
"1400000US06037603900","1145","166","Census Tract 6039, Los Angeles County, California"
"1400000US06037604001","1364","106","Census Tract 6040.01, Los Angeles County, California"
"1400000US06037604002","1417","161","Census Tract 6040.02, Los Angeles County, California"
"1400000US06037604100","1258","75","Census Tract 6041, Los Angeles County, California"
"1400000US06037609900","935","188","Census Tract 6099, Los Angeles County, California"
"1400000US06037620001","1317","156","Census Tract 6200.01, Los Angeles County, California"
"1400000US06037620002","1516","131","Census Tract 6200.02, Los Angeles County, California"
"1400000US06037620101","1526","140","Census Tract 6201.01, Los Angeles County, California"
"1400000US06037620102","1447","156","Census Tract 6201.02, Los Angeles County, California"
"1400000US06037620201","1905","292","Census Tract 6202.01, Los Angeles County, California"
"1400000US06037620301","2,000+","***","Census Tract 6203.01, Los Angeles County, California"
"1400000US06037620303","2,000+","***","Census Tract 6203.03, Los Angeles County, California"
"1400000US06037620305","2,000+","***","Census Tract 6203.05, Los Angeles County, California"
"1400000US06037620400","1838","527","Census Tract 6204, Los Angeles County, California"
"1400000US06037620501","1707","186","Census Tract 6205.01, Los Angeles County, California"
"1400000US06037620521","1427","62","Census Tract 6205.21, Los Angeles County, California"
"1400000US06037620522","1447","91","Census Tract 6205.22, Los Angeles County, California"
"1400000US06037620601","1351","104","Census Tract 6206.01, Los Angeles County, California"
"1400000US06037620602","1709","185","Census Tract 6206.02, Los Angeles County, California"
"1400000US06037620701","1482","146","Census Tract 6207.01, Los Angeles County, California"
"1400000US06037620702","1871","176","Census Tract 6207.02, Los Angeles County, California"
"1400000US06037620800","1773","303","Census Tract 6208, Los Angeles County, California"
"1400000US06037620901","1523","403","Census Tract 6209.01, Los Angeles County, California"
"1400000US06037620904","2,000+","***","Census Tract 6209.04, Los Angeles County, California"
"1400000US06037621001","1746","208","Census Tract 6210.01, Los Angeles County, California"
"1400000US06037621002","2,000+","***","Census Tract 6210.02, Los Angeles County, California"
"1400000US06037621004","1648","185","Census Tract 6210.04, Los Angeles County, California"
"1400000US06037621102","1790","305","Census Tract 6211.02, Los Angeles County, California"
"1400000US06037621104","1844","161","Census Tract 6211.04, Los Angeles County, California"
"1400000US06037621201","1626","160","Census Tract 6212.01, Los Angeles County, California"
"1400000US06037621204","1366","232","Census Tract 6212.04, Los Angeles County, California"
"1400000US06037621301","1741","117","Census Tract 6213.01, Los Angeles County, California"
"1400000US06037621324","1637","112","Census Tract 6213.24, Los Angeles County, California"
"1400000US06037621326","1651","104","Census Tract 6213.26, Los Angeles County, California"
"1400000US06037621400","1578","136","Census Tract 6214, Los Angeles County, California"
"1400000US06037650001","1065","162","Census Tract 6500.01, Los Angeles County, California"
"1400000US06037650003","1044","177","Census Tract 6500.03, Los Angeles County, California"
"1400000US06037650004","1235","87","Census Tract 6500.04, Los Angeles County, California"
"1400000US06037650101","1237","151","Census Tract 6501.01, Los Angeles County, California"
"1400000US06037650102","1483","204","Census Tract 6501.02, Los Angeles County, California"
"1400000US06037650200","1491","160","Census Tract 6502, Los Angeles County, California"
"1400000US06037650300","1410","154","Census Tract 6503, Los Angeles County, California"
"1400000US06037650401","1574","338","Census Tract 6504.01, Los Angeles County, California"
"1400000US06037650501","2,000+","***","Census Tract 6505.01, Los Angeles County, California"
"1400000US06037650502","1674","129","Census Tract 6505.02, Los Angeles County, California"
"1400000US06037650602","1386","65","Census Tract 6506.02, Los Angeles County, California"
"1400000US06037650603","1270","157","Census Tract 6506.03, Los Angeles County, California"
"1400000US06037650604","1212","78","Census Tract 6506.04, Los Angeles County, California"
"1400000US06037650605","1407","49","Census Tract 6506.05, Los Angeles County, California"
"1400000US06037650701","1597","982","Census Tract 6507.01, Los Angeles County, California"
"1400000US06037650702","2,000+","***","Census Tract 6507.02, Los Angeles County, California"
"1400000US06037650800","2,000+","***","Census Tract 6508, Los Angeles County, California"
"1400000US06037650901","1039","105","Census Tract 6509.01, Los Angeles County, California"
"1400000US06037650902","1272","89","Census Tract 6509.02, Los Angeles County, California"
"1400000US06037651001","1331","104","Census Tract 6510.01, Los Angeles County, California"
"1400000US06037651002","1218","202","Census Tract 6510.02, Los Angeles County, California"
"1400000US06037651101","1653","86","Census Tract 6511.01, Los Angeles County, California"
"1400000US06037651102","1206","95","Census Tract 6511.02, Los Angeles County, California"
"1400000US06037651201","2,000+","***","Census Tract 6512.01, Los Angeles County, California"
"1400000US06037651221","1130","31","Census Tract 6512.21, Los Angeles County, California"
"1400000US06037651222","1562","77","Census Tract 6512.22, Los Angeles County, California"
"1400000US06037651302","1464","1042","Census Tract 6513.02, Los Angeles County, California"
"1400000US06037651304","1731","79","Census Tract 6513.04, Los Angeles County, California"
"1400000US06037651401","990","728","Census Tract 6514.01, Los Angeles County, California"
"1400000US06037651402","1199","113","Census Tract 6514.02, Los Angeles County, California"
"1400000US06037670001","1237","98","Census Tract 6700.01, Los Angeles County, California"
"1400000US06037670002","1154","61","Census Tract 6700.02, Los Angeles County, California"
"1400000US06037670003","1220","95","Census Tract 6700.03, Los Angeles County, California"
"1400000US06037670100","1099","58","Census Tract 6701, Los Angeles County, California"
"1400000US06037670201","1348","89","Census Tract 6702.01, Los Angeles County, California"
"1400000US06037670202","-","**","Census Tract 6702.02, Los Angeles County, California"
"1400000US06037670324","2,000+","***","Census Tract 6703.24, Los Angeles County, California"
"1400000US06037670326","2,000+","***","Census Tract 6703.26, Los Angeles County, California"
"1400000US06037670328","2,000+","***","Census Tract 6703.28, Los Angeles County, California"
"1400000US06037670403","2,000+","***","Census Tract 6704.03, Los Angeles County, California"
"1400000US06037670405","1743","641","Census Tract 6704.05, Los Angeles County, California"
"1400000US06037670406","2,000+","***","Census Tract 6704.06, Los Angeles County, California"
"1400000US06037670407","2,000+","***","Census Tract 6704.07, Los Angeles County, California"
"1400000US06037670411","2,000+","***","Census Tract 6704.11, Los Angeles County, California"
"1400000US06037670413","2,000+","***","Census Tract 6704.13, Los Angeles County, California"
"1400000US06037670416","1728","64","Census Tract 6704.16, Los Angeles County, California"
"1400000US06037670500","2,000+","***","Census Tract 6705, Los Angeles County, California"
"1400000US06037670602","2,000+","***","Census Tract 6706.02, Los Angeles County, California"
"1400000US06037670701","1085","259","Census Tract 6707.01, Los Angeles County, California"
"1400000US06037670702","-","**","Census Tract 6707.02, Los Angeles County, California"
"1400000US06037700101","1041","75","Census Tract 7001.01, Los Angeles County, California"
"1400000US06037700102","1056","53","Census Tract 7001.02, Los Angeles County, California"
"1400000US06037700200","1196","53","Census Tract 7002, Los Angeles County, California"
"1400000US06037700300","1285","83","Census Tract 7003, Los Angeles County, California"
"1400000US06037700400","1348","130","Census Tract 7004, Los Angeles County, California"
"1400000US06037700501","1367","112","Census Tract 7005.01, Los Angeles County, California"
"1400000US06037700502","1348","69","Census Tract 7005.02, Los Angeles County, California"
"1400000US06037700600","2,000+","***","Census Tract 7006, Los Angeles County, California"
"1400000US06037700700","2000","432","Census Tract 7007, Los Angeles County, California"
"1400000US06037700801","1642","164","Census Tract 7008.01, Los Angeles County, California"
"1400000US06037700802","1760","167","Census Tract 7008.02, Los Angeles County, California"
"1400000US06037700901","1630","239","Census Tract 7009.01, Los Angeles County, California"
"1400000US06037700902","1797","84","Census Tract 7009.02, Los Angeles County, California"
"1400000US06037701000","2,000+","***","Census Tract 7010, Los Angeles County, California"
"1400000US06037701100","-","**","Census Tract 7011, Los Angeles County, California"
"1400000US06037701201","2,000+","***","Census Tract 7012.01, Los Angeles County, California"
"1400000US06037701202","1699","185","Census Tract 7012.02, Los Angeles County, California"
"1400000US06037701302","1617","107","Census Tract 7013.02, Los Angeles County, California"
"1400000US06037701304","1736","224","Census Tract 7013.04, Los Angeles County, California"
"1400000US06037701402","1345","123","Census Tract 7014.02, Los Angeles County, California"
"1400000US06037701501","1327","115","Census Tract 7015.01, Los Angeles County, California"
"1400000US06037701502","1206","86","Census Tract 7015.02, Los Angeles County, California"
"1400000US06037701601","1643","181","Census Tract 7016.01, Los Angeles County, California"
"1400000US06037701602","1373","184","Census Tract 7016.02, Los Angeles County, California"
"1400000US06037701701","1320","165","Census Tract 7017.01, Los Angeles County, California"
"1400000US06037701702","1246","126","Census Tract 7017.02, Los Angeles County, California"
"1400000US06037701801","1293","208","Census Tract 7018.01, Los Angeles County, California"
"1400000US06037701802","1301","108","Census Tract 7018.02, Los Angeles County, California"
"1400000US06037701902","1436","195","Census Tract 7019.02, Los Angeles County, California"
"1400000US06037702002","1410","105","Census Tract 7020.02, Los Angeles County, California"
"1400000US06037702102","1473","133","Census Tract 7021.02, Los Angeles County, California"
"1400000US06037702201","1435","174","Census Tract 7022.01, Los Angeles County, California"
"1400000US06037702202","1373","107","Census Tract 7022.02, Los Angeles County, California"
"1400000US06037702300","1223","112","Census Tract 7023, Los Angeles County, California"
"1400000US06037702400","1138","78","Census Tract 7024, Los Angeles County, California"
"1400000US06037702501","1406","80","Census Tract 7025.01, Los Angeles County, California"
"1400000US06037702502","1582","220","Census Tract 7025.02, Los Angeles County, California"
"1400000US06037702600","1643","409","Census Tract 7026, Los Angeles County, California"
"1400000US06037702700","1119","129","Census Tract 7027, Los Angeles County, California"
"1400000US06037702801","1343","102","Census Tract 7028.01, Los Angeles County, California"
"1400000US06037702802","1208","144","Census Tract 7028.02, Los Angeles County, California"
"1400000US06037702803","1191","76","Census Tract 7028.03, Los Angeles County, California"
"1400000US06037702901","1977","61","Census Tract 7029.01, Los Angeles County, California"
"1400000US06037703001","1676","84","Census Tract 7030.01, Los Angeles County, California"
"1400000US06037703002","1677","147","Census Tract 7030.02, Los Angeles County, California"
"1400000US06037703100","1154","129","Census Tract 7031, Los Angeles County, California"
"1400000US06037703200","1164","216","Census Tract 7032, Los Angeles County, California"
"1400000US06037800101","1406","209","Census Tract 8001.01, Los Angeles County, California"
"1400000US06037800102","1770","364","Census Tract 8001.02, Los Angeles County, California"
"1400000US06037800202","2,000+","***","Census Tract 8002.02, Los Angeles County, California"
"1400000US06037800203","1772","75","Census Tract 8002.03, Los Angeles County, California"
"1400000US06037800204","2,000+","***","Census Tract 8002.04, Los Angeles County, California"
"1400000US06037800324","2,000+","***","Census Tract 8003.24, Los Angeles County, California"
